0,0.0406345,-0.0162814,0.0254478,-0.399971,0.963168,0.975642,-0.367471,0.92434,1.00109
0,0.0406333,-0.01628,0.0194938,-0.399971,0.963168,0.975642,-0.383492,0.884353,0.995136
0,0.0366582,-0.0146873,0.0223627,-0.397285,0.958138,0.972773,-0.383492,0.884353,0.995136
0,0.0359741,-0.0144132,0.0226211,-0.396784,0.957369,0.972515,-0.383492,0.884353,0.995136
0,0.0359741,-0.0144132,0.0226211,-0.396784,0.957369,0.972515,-0.383492,0.884353,0.995136
0,0.035699,-0.014303,0.0231313,-0.396674,0.956831,0.972005,-0.383492,0.884353,0.995136
0,0.031369,-0.0125682,0.0260823,-0.393496,0.951983,0.969054,-0.383492,0.884353,0.995136
0,0.031369,-0.0125682,0.0260823,-0.393496,0.951983,0.969054,-0.383492,0.884353,0.995136
0,0.031369,-0.0125682,0.0260823,-0.393496,0.951983,0.969054,-0.383492,0.884353,0.995136
0,0.0311068,-0.0124631,0.0263983,-0.39335,0.951573,0.968738,-0.383492,0.884353,0.995136
0,0.0262533,-0.0105185,0.029335,-0.389831,0.946029,0.965801,-0.383492,0.884353,0.995136
0,0.0262533,-0.0105185,0.029335,-0.389831,0.946029,0.965801,-0.383492,0.884353,0.995136
0,0.0262533,-0.0105185,0.029335,-0.389831,0.946029,0.965801,-0.383492,0.884353,0.995136
0,0.0257192,-0.0103049,0.024235,-0.389384,0.945566,0.964947,-0.399514,0.844365,0.989182
0,0.0215471,-0.00863326,0.0274666,-0.386179,0.94125,0.961715,-0.399514,0.844365,0.989182
0,0.0215471,-0.00863326,0.0274666,-0.386179,0.94125,0.961715,-0.399514,0.844365,0.989182
0,0.0215471,-0.00863326,0.0274666,-0.386179,0.94125,0.961715,-0.399514,0.844365,0.989182
0,0.0202269,-0.00810433,0.0278059,-0.38514,0.939945,0.961376,-0.399514,0.844365,0.989182
0,0.0157104,-0.00629469,0.0310864,-0.381904,0.93469,0.958096,-0.399514,0.844365,0.989182
0,0.0157104,-0.00629469,0.0310864,-0.381904,0.93469,0.958096,-0.399514,0.844365,0.989182
0,0.0157104,-0.00629469,0.0310864,-0.381904,0.93469,0.958096,-0.399514,0.844365,0.989182
0,0.0145198,-0.00581764,0.0327473,-0.381298,0.932689,0.956435,-0.399514,0.844365,0.989182
0,0.010486,-0.00420142,0.0358488,-0.378729,0.927193,0.953333,-0.399514,0.844365,0.989182
0,0.00880819,-0.00352918,0.0366794,-0.377651,0.924931,0.952503,-0.399514,0.844365,0.989182
0,0.00880819,-0.00352918,0.0366794,-0.377651,0.924931,0.952503,-0.399514,0.844365,0.989182
0,0.00880819,-0.00352918,0.0366794,-0.377651,0.924931,0.952503,-0.399514,0.844365,0.989182
0,0.00880819,-0.00352918,0.0366794,-0.377651,0.924931,0.952503,-0.399514,0.844365,0.989182
0,0.00412403,-0.00165238,0.0400674,-0.375296,0.916981,0.949115,-0.399514,0.844365,0.989182
0,0.00412403,-0.00165238,0.0400674,-0.375296,0.916981,0.949115,-0.399514,0.844365,0.989182
0,0.00412403,-0.00165238,0.0400674,-0.375296,0.916981,0.949115,-0.399514,0.844365,0.989182
0,0.00412403,-0.00165238,0.0400674,-0.375296,0.916981,0.949115,-0.399514,0.844365,0.989182
0,0.00156305,-0.000626268,0.0432982,-0.374836,0.91057,0.945884,-0.399514,0.844365,0.989182
0,0.000252225,-0.000101059,0.0443589,-0.374265,0.908127,0.944823,-0.399514,0.844365,0.989182
0,0.000252225,-0.000101059,0.0443589,-0.374265,0.908127,0.944823,-0.399514,0.844365,0.989182
0,0.000252225,-0.000101059,0.0443589,-0.374265,0.908127,0.944823,-0.399514,0.844365,0.989182
0,-0.00294636,0.00118052,0.0476762,-0.373736,0.900004,0.941506,-0.399514,0.844365,0.989182
0,-0.00383816,0.00153784,0.0483249,-0.373442,0.898106,0.940857,-0.399514,0.844365,0.989182
0,-0.00383816,0.00153784,0.0483249,-0.373442,0.898106,0.940857,-0.399514,0.844365,0.989182
0,-0.00383816,0.00153784,0.0483249,-0.373442,0.898106,0.940857,-0.399514,0.844365,0.989182
0,-0.00772585,0.0030954,0.0465158,-0.373134,0.887401,0.936711,-0.415535,0.804378,0.983227
0,-0.00772585,0.0030954,0.0465158,-0.373134,0.887401,0.936711,-0.415535,0.804378,0.983227
0,-0.00772585,0.0030954,0.0465158,-0.373134,0.887401,0.936711,-0.415535,0.804378,0.983227
0,-0.00806372,0.00323077,0.0468105,-0.373295,0.886003,0.936416,-0.415535,0.804378,0.983227
0,-0.0115736,0.00463703,0.0501258,-0.373328,0.875559,0.933101,-0.415535,0.804378,0.983227
0,-0.0115736,0.00463703,0.0501258,-0.373328,0.875559,0.933101,-0.415535,0.804378,0.983227
0,-0.0115736,0.00463703,0.0501258,-0.373328,0.875559,0.933101,-0.415535,0.804378,0.983227
0,-0.0131895,0.00528444,0.0519672,-0.373858,0.869467,0.93126,-0.415535,0.804378,0.983227
0,-0.0153285,0.00614144,0.0538146,-0.373748,0.863427,0.929412,-0.415535,0.804378,0.983227
0,-0.0153285,0.00614144,0.0538146,-0.373748,0.863427,0.929412,-0.415535,0.804378,0.983227
0,-0.0153285,0.00614144,0.0538146,-0.373748,0.863427,0.929412,-0.415535,0.804378,0.983227
0,-0.0157264,0.00630086,0.0543703,-0.374228,0.861054,0.928857,-0.415535,0.804378,0.983227
0,-0.0190166,0.00761938,0.0518203,-0.375629,0.847843,0.925453,-0.431557,0.76439,0.977273
0,-0.0194545,0.00779483,0.0523593,-0.376148,0.845255,0.924914,-0.431557,0.76439,0.977273
0,-0.0194545,0.00779483,0.0523593,-0.376148,0.845255,0.924914,-0.431557,0.76439,0.977273
0,-0.0194545,0.00779483,0.0523593,-0.376148,0.845255,0.924914,-0.431557,0.76439,0.977273
0,-0.0199654,0.00799954,0.0528591,-0.376125,0.843803,0.924414,-0.431557,0.76439,0.977273
0,-0.0217382,0.00870986,0.0549608,-0.378584,0.832434,0.922312,-0.431557,0.76439,0.977273
0,-0.0217382,0.00870986,0.0549608,-0.378584,0.832434,0.922312,-0.431557,0.76439,0.977273
0,-0.0217382,0.00870986,0.0549608,-0.378584,0.832434,0.922312,-0.431557,0.76439,0.977273
0,-0.0220498,0.00883469,0.0565701,-0.380782,0.826028,0.920703,-0.431557,0.76439,0.977273
0,-0.0224272,0.00898591,0.058614,-0.384267,0.816216,0.918659,-0.431557,0.76439,0.977273
0,-0.0224272,0.00898591,0.058614,-0.384267,0.816216,0.918659,-0.431557,0.76439,0.977273
0,-0.0224272,0.00898591,0.058614,-0.384267,0.816216,0.918659,-0.431557,0.76439,0.977273
0,-0.0236081,0.00945905,0.0591312,-0.384031,0.81332,0.918142,-0.431557,0.76439,0.977273
0,-0.0241842,0.00969015,0.0571544,-0.391273,0.793542,0.914165,-0.447579,0.724403,0.971319
0,-0.0235611,0.00944046,0.0573658,-0.392444,0.79246,0.913953,-0.447579,0.724403,0.971319
0,-0.0235611,0.00944046,0.0573658,-0.392444,0.79246,0.913953,-0.447579,0.724403,0.971319
0,-0.0235611,0.00944046,0.0573658,-0.392444,0.79246,0.913953,-0.447579,0.724403,0.971319
0,-0.0235611,0.00944046,0.0573658,-0.392444,0.79246,0.913953,-0.447579,0.724403,0.971319
0,-0.0242251,0.0097065,0.0603513,-0.398245,0.776023,0.910968,-0.447579,0.724403,0.971319
0,-0.0242251,0.0097065,0.0603513,-0.398245,0.776023,0.910968,-0.447579,0.724403,0.971319
0,-0.0242251,0.0097065,0.0603513,-0.398245,0.776023,0.910968,-0.447579,0.724403,0.971319
0,-0.0242251,0.0097065,0.0603513,-0.398245,0.776023,0.910968,-0.447579,0.724403,0.971319
0,-0.0243603,0.00975986,0.0568903,-0.402865,0.764096,0.908475,-0.4636,0.684415,0.965365
0,-0.0247909,0.00993237,0.0575027,-0.404981,0.757545,0.907862,-0.4636,0.684415,0.965365
0,-0.0247909,0.00993237,0.0575027,-0.404981,0.757545,0.907862,-0.4636,0.684415,0.965365
0,-0.0247909,0.00993237,0.0575027,-0.404981,0.757545,0.907862,-0.4636,0.684415,0.965365
0,-0.0245832,0.00984915,0.0596712,-0.410178,0.745187,0.905694,-0.4636,0.684415,0.965365
0,-0.0248513,0.00995653,0.0608092,-0.412445,0.738737,0.904556,-0.4636,0.684415,0.965365
0,-0.0248513,0.00995653,0.0608092,-0.412445,0.738737,0.904556,-0.4636,0.684415,0.965365
0,-0.0248513,0.00995653,0.0608092,-0.412445,0.738737,0.904556,-0.4636,0.684415,0.965365
0,-0.0245376,0.00983173,0.0568275,-0.418677,0.724102,0.902582,-0.479622,0.644428,0.95941
0,-0.0244489,0.00979617,0.0577665,-0.421363,0.71766,0.901643,-0.479622,0.644428,0.95941
0,-0.0244489,0.00979617,0.0577665,-0.421363,0.71766,0.901643,-0.479622,0.644428,0.95941
0,-0.0244489,0.00979617,0.0577665,-0.421363,0.71766,0.901643,-0.479622,0.644428,0.95941
0,-0.0247722,0.00992571,0.0595312,-0.427232,0.702059,0.899879,-0.479622,0.644428,0.95941
0,-0.0241006,0.00965663,0.061666,-0.433484,0.688438,0.897744,-0.479622,0.644428,0.95941
0,-0.0241006,0.00965663,0.061666,-0.433484,0.688438,0.897744,-0.479622,0.644428,0.95941
0,-0.0241006,0.00965663,0.061666,-0.433484,0.688438,0.897744,-0.479622,0.644428,0.95941
0,-0.0241006,0.00965663,0.061666,-0.433484,0.688438,0.897744,-0.479622,0.644428,0.95941
0,-0.0443327,-0.0085589,0.0749028,-0.436646,0.681179,0.897412,-0.471415,0.601918,0.972315
0,-0.037298,-0.00720078,0.0769,-0.442175,0.668659,0.895415,-0.471415,0.601918,0.972315
0,-0.037298,-0.00720078,0.0769,-0.442175,0.668659,0.895415,-0.471415,0.601918,0.972315
0,-0.037298,-0.00720078,0.0769,-0.442175,0.668659,0.895415,-0.471415,0.601918,0.972315
